fp,id,datasource_name,name,schema_name,title,description,name_col,text_info
7444388951001942375,463,[Teradata] Manufacturing and Retail,$employee,chandra_db,,,emp_no name dept_no,[Teradata] Manufacturing and Retail $employee chandra_db  emp_no name dept_no
1255920505933863195,741,[Oracle] Revenue Analysis,p_trans_init,revenue,Partner Transactions (Initial analysis),,day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd,[Oracle] Revenue Analysis p_trans_init revenue Partner Transactions (Initial analysis) day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd
5383080515491799253,475,[Teradata] Manufacturing and Retail,static_query_log,test_query_ingestion,,,wdid tdwmesttotaltime maxioampnumber logondatetime maxampio estmaxrowcount calendarname parsercputime proxyrole numstepswpar procid acctstring lsn starttime openvid maxcpuampnumbernorm responsetimemet iodecaylevel queryid sessiontemporalqualifier logonsource minampcputimenorm requestnum sessionid totaliocount collecttimestamp parsercputimenorm username tacticalioexception errortext sysconid exceptionvalue logicalhostid acctstringtime profileid finalwdid delaytime clientid tdwmconflevelused laststatechange estresultrows spoolusage datacollectalg numrequestctx statementtype tdwmestmaxrows numofactiveamps estproctime defaultdatabase statementgroup ampcputime numsteps reqphysio maxampcputimenorm clientaddr ampcputimenorm wdoverride queryredriven minampcputime reqiokb sessionwdid utilityrowcount numresultrows acctstringhour utilitybytecount maxampcputime errorcode abortflag noclassification cacheflag querytext tdwmallampflag seqresptime acctstringdate warningonly keepflag queryband minampio callnestinglevel redrivekind parserexpreq firstresptime expandacctstring appid tdwmestlastrows tdwmruleid maxstepsinpar firststeptime proxyuser reqphysiokb cpudecaylevel maxcpuampnumber internalrequestnum tacticalcpuexception elapsedtime userid,[Teradata] Manufacturing and Retail static_query_log test_query_ingestion  wdid tdwmesttotaltime maxioampnumber logondatetime maxampio estmaxrowcount calendarname parsercputime proxyrole numstepswpar procid acctstring lsn starttime openvid maxcpuampnumbernorm responsetimemet iodecaylevel queryid sessiontemporalqualifier logonsource minampcputimenorm requestnum sessionid totaliocount collecttimestamp parsercputimenorm username tacticalioexception errortext sysconid exceptionvalue logicalhostid acctstringtime profileid finalwdid delaytime clientid tdwmconflevelused laststatechange estresultrows spoolusage datacollectalg numrequestctx statementtype tdwmestmaxrows numofactiveamps estproctime defaultdatabase statementgroup ampcputime numsteps reqphysio maxampcputimenorm clientaddr ampcputimenorm wdoverride queryredriven minampcputime reqiokb sessionwdid utilityrowcount numresultrows acctstringhour utilitybytecount maxampcputime errorcode abortflag noclassification cacheflag querytext tdwmallampflag seqresptime acctstringdate warningonly keepflag queryband minampio callnestinglevel redrivekind parserexpreq firstresptime expandacctstring appid tdwmestlastrows tdwmruleid maxstepsinpar firststeptime proxyuser reqphysiokb cpudecaylevel maxcpuampnumber internalrequestnum tacticalcpuexception elapsedtime userid
9166478431025614485,442,[Teradata] Manufacturing and Retail,table1,test_metadata_extraction_main,,,table1_pk_col table1_date_col table1_char_col table1_varchar_col,[Teradata] Manufacturing and Retail table1 test_metadata_extraction_main  table1_pk_col table1_date_col table1_char_col table1_varchar_col
4730369009515714860,452,[Teradata] Manufacturing and Retail,table1,test_metadata_extraction_emp1,,,id,[Teradata] Manufacturing and Retail table1 test_metadata_extraction_emp1  id
2671405813573081102,450,[Teradata] Manufacturing and Retail,table2,test_metadata_extr_caps,,,alter_column id,[Teradata] Manufacturing and Retail table2 test_metadata_extr_caps  alter_column id
7148044938921053161,565,[Teradata] Private,test_table,chandra_db,,,id name,[Teradata] Private test_table chandra_db  id name
5457128328506991812,446,[Teradata] Manufacturing and Retail,floattest,jake_db,,,a,[Teradata] Manufacturing and Retail floattest jake_db  a
2152838925267480685,444,[Teradata] Manufacturing and Retail,badrow_venky,jake_db,,,column1 column2,[Teradata] Manufacturing and Retail badrow_venky jake_db  column1 column2
4885710941143408044,441,[Teradata] Manufacturing and Retail,upload,alation_test,,,e m s x,[Teradata] Manufacturing and Retail upload alation_test  e m s x
8117898711822233991,704,VIrtual Datasource,sales,public,,,lost hold rev closed,VIrtual Datasource sales public  lost hold rev closed
403650617643328378,1887,SFDC_Test,datacloudpurchaseusage,sobjects,,,id isdeleted name createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp userid usertype purchasetype datacloudentitytype usage description,SFDC_Test datacloudpurchaseusage sobjects  id isdeleted name createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp userid usertype purchasetype datacloudentitytype usage description
3110761639421978933,1888,SFDC_Test,caseteamtemplaterecord,sobjects,,,id parentid teamtemplateid createddate createdbyid systemmodstamp,SFDC_Test caseteamtemplaterecord sobjects  id parentid teamtemplateid createddate createdbyid systemmodstamp
5106529262545520912,1889,SFDC_Test,searchlayout,sobjects,,,id durableid label layouttype lastmodifieddate lastmodifiedbyid entitydefinitionid fieldsdisplayed buttonsdisplayed,SFDC_Test searchlayout sobjects  id durableid label layouttype lastmodifieddate lastmodifiedbyid entitydefinitionid fieldsdisplayed buttonsdisplayed
6769307837834318535,519,Teradata Demo,merch_lu,retail,,,merch_code merch_lines_desc,Teradata Demo merch_lu retail  merch_code merch_lines_desc
4497308328228227768,1890,SFDC_Test,opportunity,sobjects,,,id isdeleted accountid recordtypeid isprivate name description stagename amount probability expectedrevenue totalopportunityquantity closedate type nextstep leadsource isclosed iswon forecastcategory forecastcategoryname campaignid hasopportunitylineitem pricebook2id ownerid createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp lastactivitydate fiscalquarter fiscalyear fiscal lastvieweddate lastreferenceddate hasopenactivity hasoverduetask deliveryinstallationstatus__c trackingnumber__c ordernumber__c currentgenerators__c maincompetitors__c opportunity_source__c,SFDC_Test opportunity sobjects  id isdeleted accountid recordtypeid isprivate name description stagename amount probability expectedrevenue totalopportunityquantity closedate type nextstep leadsource isclosed iswon forecastcategory forecastcategoryname campaignid hasopportunitylineitem pricebook2id ownerid createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp lastactivitydate fiscalquarter fiscalyear fiscal lastvieweddate lastreferenceddate hasopenactivity hasoverduetask deliveryinstallationstatus__c trackingnumber__c ordernumber__c currentgenerators__c maincompetitors__c opportunity_source__c
6337036104444210872,1891,SFDC_Test,campaignhistory,sobjects,,,id isdeleted campaignid createdbyid createddate field oldvalue newvalue,SFDC_Test campaignhistory sobjects  id isdeleted campaignid createdbyid createddate field oldvalue newvalue
2248827729432640213,1892,SFDC_Test,apexclass,sobjects,,,id namespaceprefix name apiversion status isvalid bodycrc body lengthwithoutcomments createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp,SFDC_Test apexclass sobjects  id namespaceprefix name apiversion status isvalid bodycrc body lengthwithoutcomments createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp
1925281380557459170,1893,SFDC_Test,period,sobjects,,,id fiscalyearsettingsid type startdate enddate systemmodstamp isforecastperiod quarterlabel periodlabel number fullyqualifiedlabel,SFDC_Test period sobjects  id fiscalyearsettingsid type startdate enddate systemmodstamp isforecastperiod quarterlabel periodlabel number fullyqualifiedlabel
617624904657120826,1894,SFDC_Test,flexqueueitem,sobjects,,,id flexqueueitemid jobtype asyncapexjobid jobposition,SFDC_Test flexqueueitem sobjects  id flexqueueitemid jobtype asyncapexjobid jobposition
6457192332169187028,566,[Teradata] Private,test_upload_data,chandra_db,,,age name id,[Teradata] Private test_upload_data chandra_db  age name id
4262978466373651156,567,[Teradata] Private,hip_hop,chandra_db,,,id starttime,[Teradata] Private hip_hop chandra_db  id starttime
440273361062557972,459,[Teradata] Manufacturing and Retail,checking_acct,financial,Checking Account,,ending_balance starting_balance account_active minimum_balance per_check_fee acct_nbr acct_end_date cust_id acct_start_date,[Teradata] Manufacturing and Retail checking_acct financial Checking Account ending_balance starting_balance account_active minimum_balance per_check_fee acct_nbr acct_end_date cust_id acct_start_date
8120997773956431716,413,[Teradata] Manufacturing and Retail,region_view,chandra_db,,,r_comment r_name r_regionkey,[Teradata] Manufacturing and Retail region_view chandra_db  r_comment r_name r_regionkey
6604610151068522639,466,[Teradata] Manufacturing and Retail,my_sweet_table,chandra_db,,,another_col some_col,[Teradata] Manufacturing and Retail my_sweet_table chandra_db  another_col some_col
6876400546072890239,510,Dev Environment,cust_info,cust_comms,,<p>Demographic Information on our customers. </p><p> </p>,user_gender user_name_first user_name_last user_mid_name user_age uid,Dev Environment cust_info cust_comms  user_gender user_name_first user_name_last user_mid_name user_age uid
1147160749142387513,457,[Teradata] Manufacturing and Retail,nppes_entity_type,npi,,,descr code,[Teradata] Manufacturing and Retail nppes_entity_type npi  descr code
337027516350398469,465,[Teradata] Manufacturing and Retail,table_pk2,chandra_db,,,id5 id4 id6,[Teradata] Manufacturing and Retail table_pk2 chandra_db  id5 id4 id6
7530210445358365166,456,[Teradata] Manufacturing and Retail,simple_create_table,test_query_ingestion,,,id,[Teradata] Manufacturing and Retail simple_create_table test_query_ingestion  id
6541110714575849026,568,[Teradata] Private,super_person,chandra_db,,,supid supername pid,[Teradata] Private super_person chandra_db  supid supername pid
5536771306524420066,464,[Teradata] Manufacturing and Retail,goofy,alation_test,,,chip dale,[Teradata] Manufacturing and Retail goofy alation_test  chip dale
716873799150131873,467,[Teradata] Manufacturing and Retail,nppes_state,npi,,,descr code state_type,[Teradata] Manufacturing and Retail nppes_state npi  descr code state_type
8757895068298445435,461,[Teradata] Manufacturing and Retail,region,retail,Region,,r_regionkey r_comment r_name,[Teradata] Manufacturing and Retail region retail Region r_regionkey r_comment r_name
8124038636676371884,1690,[VIRTUAL] Excel,cclpro_aamm,chiffcle,,,ct_pp num_siren_pm num_spm,[VIRTUAL] Excel cclpro_aamm chiffcle  ct_pp num_siren_pm num_spm
7667370035328796197,742,[Oracle] Revenue Analysis,trans_init,revenue,Transactions (Initial analysis),,day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd,[Oracle] Revenue Analysis trans_init revenue Transactions (Initial analysis) day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd
373213241157454230,1895,SFDC_Test,datacloudcompany,sobjects,,,id externalid companyid name description isinactive phone fax street city state statecode country countrycode zip site industry numberofemployees annualrevenue dunsnumber naicscode naicsdesc sic sicdesc ownership isowned tickersymbol tradestyle website yearstarted activecontacts updateddate fortunerank includedinsnp500 premisesmeasure premisesmeasurereliability premisesmeasureunit employeequantitygrowthrate salesturnovergrowthrate prioryearemployees prioryearrevenue isincrm fulladdress siccodedesc,SFDC_Test datacloudcompany sobjects  id externalid companyid name description isinactive phone fax street city state statecode country countrycode zip site industry numberofemployees annualrevenue dunsnumber naicscode naicsdesc sic sicdesc ownership isowned tickersymbol tradestyle website yearstarted activecontacts updateddate fortunerank includedinsnp500 premisesmeasure premisesmeasurereliability premisesmeasureunit employeequantitygrowthrate salesturnovergrowthrate prioryearemployees prioryearrevenue isincrm fulladdress siccodedesc
3127015129089336443,520,Teradata Demo,naics_4541,retail,,,merch_cd yr total_sales ecommerce_sales,Teradata Demo naics_4541 retail  merch_cd yr total_sales ecommerce_sales
2649142998040336999,1896,SFDC_Test,case,sobjects,,,type id isdeleted casenumber contactid accountid assetid parentid suppliedname suppliedemail suppliedphone suppliedcompany status reason origin subject priority description isclosed closeddate isescalated ownerid createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp contactphone contactmobile contactemail contactfax lastvieweddate lastreferenceddate engineeringreqnumber__c product__c potentialliability__c csat__c case_externalid__c fcr__c product_family_kb__c slaviolation__c sla_type__c,SFDC_Test case sobjects  type id isdeleted casenumber contactid accountid assetid parentid suppliedname suppliedemail suppliedphone suppliedcompany status reason origin subject priority description isclosed closeddate isescalated ownerid createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp contactphone contactmobile contactemail contactfax lastvieweddate lastreferenceddate engineeringreqnumber__c product__c potentialliability__c csat__c case_externalid__c fcr__c product_family_kb__c slaviolation__c sla_type__c
3934415320017252410,1897,SFDC_Test,custombrand,sobjects,,,id parentid createdbyid createddate lastmodifieddate lastmodifiedbyid,SFDC_Test custombrand sobjects  id parentid createdbyid createddate lastmodifieddate lastmodifiedbyid
1778108823631908879,1898,SFDC_Test,weblink,sobjects,,,showslocation hasscrollbars hastoolbar hasmenubar showsstatus isresizable position scontrolid masterlabel id pageorsobjecttype name isprotected url encodingkey linktype opentype height width description displaytype requirerowselection namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp,SFDC_Test weblink sobjects  showslocation hasscrollbars hastoolbar hasmenubar showsstatus isresizable position scontrolid masterlabel id pageorsobjecttype name isprotected url encodingkey linktype opentype height width description displaytype requirerowselection namespaceprefix createddate createdbyid lastmodifieddate lastmodifiedbyid systemmodstamp
5056690903183583631,468,[Teradata] Manufacturing and Retail,itemppi_copy2,retail,,,l_returnflag l_receiptdate l_orderkey l_extendedprice l_discount l_comment l_shipmode l_linenumber l_quantity l_shipinstruct l_tax l_linestatus l_shipdate l_suppkey l_partkey l_commitdate,[Teradata] Manufacturing and Retail itemppi_copy2 retail  l_returnflag l_receiptdate l_orderkey l_extendedprice l_discount l_comment l_shipmode l_linenumber l_quantity l_shipinstruct l_tax l_linestatus l_shipdate l_suppkey l_partkey l_commitdate
7410772693523695918,793,[DB2] Insurance,tab_data,ins,Aggregated Claims in Tabular Format,"<p>An aggregation of data from a number of sources on individual claims. This data has been aggregated into a tabular format in order to enable different types of analysis on it. This includes calculations like incurred claims and paid claims, along with other more granular analysis. </p><p>In <a href=""/attribute/15681/"">ins.tab_data.type_rec</a>  O = Outstanding and P = Paid Loss.</p>",lob dol_fmt ent_fmt pol tran_english claim rein_indicator med_indem_exp_indicator amt compass_claim unnamed_14 unnamed_15 unnamed_16 unnamed_17 co type_rec ey_class state,[DB2] Insurance tab_data ins Aggregated Claims in Tabular Format lob dol_fmt ent_fmt pol tran_english claim rein_indicator med_indem_exp_indicator amt compass_claim unnamed_14 unnamed_15 unnamed_16 unnamed_17 co type_rec ey_class state
5915116620568750649,445,[Teradata] Manufacturing and Retail,testing_party_3,chandra_db,,,mcp_date_col mcp_pk_col1 mcp_pk_col2 mcp_varchar_col,[Teradata] Manufacturing and Retail testing_party_3 chandra_db  mcp_date_col mcp_pk_col1 mcp_pk_col2 mcp_varchar_col
179052785031381091,479,[Teradata] Manufacturing and Retail,test1,test_query_ingestion,,,test1_col4 test1_col1 test1_col2 test1_col3,[Teradata] Manufacturing and Retail test1 test_query_ingestion  test1_col4 test1_col1 test1_col2 test1_col3
8117898711822234030,867,AS400,sales,public,,,lost rev hold closed,AS400 sales public  lost rev hold closed
5339042384187087692,868,AS400,parts,public,,,sku sub_cat count cat,AS400 parts public  sku sub_cat count cat
433597903203784321,421,[Teradata] Manufacturing and Retail,table_multi_col_pk,test_metadata_extraction_main,,,test_col2 test_col3 test_col4 test_col1,[Teradata] Manufacturing and Retail table_multi_col_pk test_metadata_extraction_main  test_col2 test_col3 test_col4 test_col1
5184149475858955187,473,[Teradata] Manufacturing and Retail,nppes_other_id_type,npi,,,descr code,[Teradata] Manufacturing and Retail nppes_other_id_type npi  descr code
4262443281762414425,480,[Teradata] Manufacturing and Retail,test_single_col_pk_view,alation_test,,,test1_col1 test1_col2 test1_col4 test1_col3,[Teradata] Manufacturing and Retail test_single_col_pk_view alation_test  test1_col1 test1_col2 test1_col4 test1_col3
8086547192029089390,869,AS400,inventory,public,,,stocked overstocked store_state store_zip store low_alert,AS400 inventory public  stocked overstocked store_state store_zip store low_alert
2025690597113404975,870,AS400,employees,public,,,emp_perf emp_name emp_yrs emp_zipcode emp_st emp_sales emp_bonus emp_age emp_salary emp_cty emp_iss emp_role emp_lastname,AS400 employees public  emp_perf emp_name emp_yrs emp_zipcode emp_st emp_sales emp_bonus emp_age emp_salary emp_cty emp_iss emp_role emp_lastname
1085124626116831451,871,AS400,customers,public,,,cust_lastname cust_zip cust_state cust_cty cust_name cust_app cust_age,AS400 customers public  cust_lastname cust_zip cust_state cust_cty cust_name cust_app cust_age
7148044938921053156,477,[Teradata] Manufacturing and Retail,test_table,chandra_db,,,name id,[Teradata] Manufacturing and Retail test_table chandra_db  name id
4776594490435244165,474,[Teradata] Manufacturing and Retail,table_multi_col_pk,chandra_db,,,mcp_date_col mcp_pk_col1 mcp_varchar_col mcp_pk_col2,[Teradata] Manufacturing and Retail table_multi_col_pk chandra_db  mcp_date_col mcp_pk_col1 mcp_varchar_col mcp_pk_col2
3654951195804534611,471,[Teradata] Manufacturing and Retail,bigints,chandra_db,,,i,[Teradata] Manufacturing and Retail bigints chandra_db  i
850315620402457939,476,[Teradata] Manufacturing and Retail,woop_woop,alation_test,,,danger trial,[Teradata] Manufacturing and Retail woop_woop alation_test  danger trial
2764438016487017465,470,[Teradata] Manufacturing and Retail,caps_trial,alation_test,,,dob name,[Teradata] Manufacturing and Retail caps_trial alation_test  dob name
7796372828154440400,521,Teradata Demo,cb_nr,retail,,,naics_code yr pur sls inv slstx opex gm gmper int_id dep_id cur_val cust_id proc_req,Teradata Demo cb_nr retail  naics_code yr pur sls inv slstx opex gm gmper int_id dep_id cur_val cust_id proc_req
1788883637671461306,403,[Teradata] Manufacturing and Retail,table1,test_query_execution_main,,,table1_time_col table1_smallint_col table1_blob_col table1_varchar_col table1_date_col table1_real_col table1_float_col table1_timestamp_col table1_pk_col table1_bigint_col table1_varbyte_col table1_timestamp_with_zone table1_byteint_col table1_integer_col table1_byte_col table1_time_with_zone_col table1_char_col table1_decimal_col,[Teradata] Manufacturing and Retail table1 test_query_execution_main  table1_time_col table1_smallint_col table1_blob_col table1_varchar_col table1_date_col table1_real_col table1_float_col table1_timestamp_col table1_pk_col table1_bigint_col table1_varbyte_col table1_timestamp_with_zone table1_byteint_col table1_integer_col table1_byte_col table1_time_with_zone_col table1_char_col table1_decimal_col
5001191212366963530,1899,SFDC_Test,documentattachmentmap,sobjects,,,id parentid documentid documentsequence createddate createdbyid,SFDC_Test documentattachmentmap sobjects  id parentid documentid documentsequence createddate createdbyid
822446373062566050,1900,SFDC_Test,dashboardfeed,sobjects,,,id parentid type createdbyid createddate isdeleted lastmodifieddate systemmodstamp commentcount likecount title body linkurl isrichtext relatedrecordid insertedbyid,SFDC_Test dashboardfeed sobjects  id parentid type createdbyid createddate isdeleted lastmodifieddate systemmodstamp commentcount likecount title body linkurl isrichtext relatedrecordid insertedbyid
2859522230406804745,753,[MySQL] Analytics,raw_trans,npi,,,trns_ts prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt tax_amt net_amt,[MySQL] Analytics raw_trans npi  trns_ts prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt tax_amt net_amt
8913401317850607629,754,[MySQL] Analytics,p_trans_init,npi,,,day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd,[MySQL] Analytics p_trans_init npi  day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd
3068478590454995922,748,[MySQL] Analytics,trans_init,npi,,,day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd,[MySQL] Analytics trans_init npi  day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd
5542949292004960847,750,[MySQL] Analytics,trans_info,npi,,,day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd,[MySQL] Analytics trans_info npi  day mnth prdt_id prdt_cat_id cntry_id cntry_cd ttl_amt ttl_amt_usd net_amt net_amt_usd tax_amt tax_amt_usd
3565430119541081091,1901,SFDC_Test,usershare,sobjects,,,id userid userorgroupid useraccesslevel rowcause lastmodifieddate lastmodifiedbyid isactive,SFDC_Test usershare sobjects  id userid userorgroupid useraccesslevel rowcause lastmodifieddate lastmodifiedbyid isactive
5728036288496706754,522,Teradata Demo,naics_lu,retail,,,naics_cd business_description,Teradata Demo naics_lu retail  naics_cd business_description
3657507092410919356,952,DB2 Warehouse on Cloud,promotion_campaign,gosalesmr,,,campaign_code campaign_name_en campaign_name_de campaign_name_fr campaign_name_ja campaign_name_ar campaign_name_cs campaign_name_da campaign_name_el campaign_name_es campaign_name_fi campaign_name_hr campaign_name_hu campaign_name_id campaign_name_it campaign_name_kk campaign_name_ko campaign_name_ms campaign_name_nl campaign_name_no campaign_name_pl campaign_name_pt campaign_name_ro campaign_name_ru campaign_name_sc campaign_name_sv campaign_name_sl campaign_name_tc campaign_name_th campaign_name_tr,DB2 Warehouse on Cloud promotion_campaign gosalesmr  campaign_code campaign_name_en campaign_name_de campaign_name_fr campaign_name_ja campaign_name_ar campaign_name_cs campaign_name_da campaign_name_el campaign_name_es campaign_name_fi campaign_name_hr campaign_name_hu campaign_name_id campaign_name_it campaign_name_kk campaign_name_ko campaign_name_ms campaign_name_nl campaign_name_no campaign_name_pl campaign_name_pt campaign_name_ro campaign_name_ru campaign_name_sc campaign_name_sv campaign_name_sl campaign_name_tc campaign_name_th campaign_name_tr
4627632784172216629,953,DB2 Warehouse on Cloud,retailer_site,gosalesrt,,,retailer_site_code retailer_code rtl_address1 rtl_address2 rtl_city rtl_prov_state rtl_postal_zone rtl_country_code rtl_activity_status_code retailer_site_start_date,DB2 Warehouse on Cloud retailer_site gosalesrt  retailer_site_code retailer_code rtl_address1 rtl_address2 rtl_city rtl_prov_state rtl_postal_zone rtl_country_code rtl_activity_status_code retailer_site_start_date
4039782145569255074,954,DB2 Warehouse on Cloud,employee_expense_detail,gosaleshr,,,employee_code expense_type_code expense_date expense_start_date expense_end_date expense_unit_quantity expense_total,DB2 Warehouse on Cloud employee_expense_detail gosaleshr  employee_code expense_type_code expense_date expense_start_date expense_end_date expense_unit_quantity expense_total
5114957241295162293,955,DB2 Warehouse on Cloud,burst_table2,gosalesdw,,,recipients recipient_name product_line_code,DB2 Warehouse on Cloud burst_table2 gosalesdw  recipients recipient_name product_line_code
5997285930153712715,956,DB2 Warehouse on Cloud,fin_account_name_lookup,gosalesdw,,,account_code account_name_en account_name_de account_name_fr account_name_ja account_name_ar account_name_cs account_name_da account_name_el account_name_es account_name_fi account_name_hr account_name_hu account_name_id account_name_it account_name_kk account_name_ko account_name_ms account_name_nl account_name_no account_name_pl account_name_pt account_name_ro account_name_ru account_name_sc account_name_sl account_name_sv account_name_tc account_name_th account_name_tr,DB2 Warehouse on Cloud fin_account_name_lookup gosalesdw  account_code account_name_en account_name_de account_name_fr account_name_ja account_name_ar account_name_cs account_name_da account_name_el account_name_es account_name_fi account_name_hr account_name_hu account_name_id account_name_it account_name_kk account_name_ko account_name_ms account_name_nl account_name_no account_name_pl account_name_pt account_name_ro account_name_ru account_name_sc account_name_sl account_name_sv account_name_tc account_name_th account_name_tr
3187949621295521129,957,DB2 Warehouse on Cloud,sls_product_lookup,gosalesdw,,,product_number product_language product_name product_description,DB2 Warehouse on Cloud sls_product_lookup gosalesdw  product_number product_language product_name product_description
1364492920081517264,394,[Teradata] Manufacturing and Retail,table2_ppi,test_metadata_extraction_main,,,table2_date_col table2_fk_to_table1_pk table2_pk_col table2_char_col table2_varchar_col,[Teradata] Manufacturing and Retail table2_ppi test_metadata_extraction_main  table2_date_col table2_fk_to_table1_pk table2_pk_col table2_char_col table2_varchar_col
5580125918556940379,598,[SQL Server] Education,inst_region_demographics,ed_stats,Institution Region Demographics,"<p>Data on the student population demographics by region. </p>
",region ugds_nra ugds_hisp ugds_2mor ugds_asian ugds ugds_api ugds_unkn ugds_black opeid,[SQL Server] Education inst_region_demographics ed_stats Institution Region Demographics region ugds_nra ugds_hisp ugds_2mor ugds_asian ugds ugds_api ugds_unkn ugds_black opeid
8086547192029089406,759,[Virtual Source],inventory,public,,,store store_state store_zip stocked overstocked low_alert,[Virtual Source] inventory public  store store_state store_zip stocked overstocked low_alert
3351070423293355790,671,Alation DB,query_runs,usage,Query Runs,"<p>Each row in this table is one time that a user pressed run for a query in Compose or each time a scheduled query was run. If there are multiple statements inside a query, there is still only one record in this table. If the user highlighted only part of a query and hit run, it still makes one record in this table.</p>
",query_id ds_id is_scheduled user_id start_time number_of_statements,Alation DB query_runs usage Query Runs query_id ds_id is_scheduled user_id start_time number_of_statements
1085124626116831435,756,[Virtual Source],customers,public,,,cust_zip cust_app cust_age cust_cty cust_name cust_lastname cust_state,[Virtual Source] customers public  cust_zip cust_app cust_age cust_cty cust_name cust_lastname cust_state
2025690597113404991,757,[Virtual Source],employees,public,,,emp_yrs emp_sales emp_zipcode emp_cty emp_lastname emp_name emp_perf emp_bonus emp_iss emp_st emp_salary emp_age emp_role,[Virtual Source] employees public  emp_yrs emp_sales emp_zipcode emp_cty emp_lastname emp_name emp_perf emp_bonus emp_iss emp_st emp_salary emp_age emp_role
2937968607656614052,242,[MySQL] Analytics,slice_nppes_provide_florida,npi,,,npi entity_type_code org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address1 bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_reason_code deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14 healthcare_provider_taxonomy_group_15 replacement_npi employer_id_no deleted_flag,[MySQL] Analytics slice_nppes_provide_florida npi  npi entity_type_code org_name last_name first_name middle_name name_prefix name_suffix credential_text other_org_name other_org_name_type_code other_last_name other_first_name other_middle_name other_name_prefix_text other_name_suffix_text other_credential_text other_last_name_type_code bus_mail_address1 bus_mail_address2 bus_mail_city bus_mail_state_code bus_mail_postal_code bus_mail_country_code bus_mail_phone bus_mail_fax practice_addr1 practice_addr2 practice_city practice_state_code practice_postal_code practice_country_code practice_phone practice_fax enumeration_date last_update_date deactivation_reason_code deactivation_date reactivation_date gender_code auth_official_last_name auth_official_first_name auth_official_middle_name auth_official_title auth_official_phone is_sole_proprietor is_organization_subpart parent_organization_lbn parent_organization_tin auth_official_name_prefix auth_official_name_suffix auth_official_credential healthcare_provider_taxonomy_group_1 healthcare_provider_taxonomy_group_2 healthcare_provider_taxonomy_group_3 healthcare_provider_taxonomy_group_4 healthcare_provider_taxonomy_group_5 healthcare_provider_taxonomy_group_6 healthcare_provider_taxonomy_group_7 healthcare_provider_taxonomy_group_8 healthcare_provider_taxonomy_group_9 healthcare_provider_taxonomy_group_10 healthcare_provider_taxonomy_group_11 healthcare_provider_taxonomy_group_12 healthcare_provider_taxonomy_group_13 healthcare_provider_taxonomy_group_14 healthcare_provider_taxonomy_group_15 replacement_npi employer_id_no deleted_flag
